"Time"	"Channel 0"	"Channel 1"	"Channel 2"	"Channel 3"	"Channel 4"	"Channel 5"	"Channel 6"	"Channel 7"	"Channel 8"	"Channel 9"	"Channel 10"	"Channel 11"	
41794.3872079167	3.99810791015625	-0.16326904296875	3.99932861328125	0.07598876953125	3.80279541015625	0.06622314453125	3.97003173828125	0.1580810546875	0.0146484375	0.01922607421875	-1.0174560546875	0.62896728515625	
41794.3872079398	4.00177001953125	-0.164794921875	4.00634765625	0.079345703125	3.82537841796875	0.07080078125	3.9886474609375	0.15380859375	0.0152587890625	0.01434326171875	-0.99853515625	0.6597900390625	
41794.387207963	4.00543212890625	-0.16845703125	4.00970458984375	0.079345703125	3.85589599609375	0.07720947265625	4.0130615234375	0.14495849609375	0.0115966796875	0.0164794921875	-0.9735107421875	0.6805419921875	
41794.3872079861	4.010009765625	-0.16326904296875	4.01336669921875	0.0860595703125	3.88702392578125	0.08819580078125	4.0472412109375	0.13916015625	0.013427734375	0.02288818359375	-0.965576171875	0.6982421875	
41794.3872080093	4.00299072265625	-0.16204833984375	4.01123046875	0.08819580078125	3.92364501953125	0.10040283203125	4.0789794921875	0.133056640625	0.009765625	0.0152587890625	-0.98175048828125	0.6793212890625	
41794.3872080324	3.98712158203125	-0.15594482421875	4.00421142578125	0.09185791015625	3.96331787109375	0.11810302734375	4.1094970703125	0.11962890625	0.0054931640625	0.0128173828125	-1.0052490234375	0.6427001953125	
41794.3872080556	3.96636962890625	-0.14739990234375	3.99169921875	0.089111328125	3.997802734375	0.13214111328125	4.1326904296875	0.107421875	0.0054931640625	0.010986328125	-1.019287109375	0.6280517578125	
41794.3872080787	3.94317626953125	-0.145263671875	3.96514892578125	0.08331298828125	4.0234375	0.14251708984375	4.1473388671875	0.0958251953125	0.0054931640625	0.0067138671875	-1.02783203125	0.6024169921875	
41794.3872081019	3.91754150390625	-0.1416015625	3.94622802734375	0.07537841796875	4.02587890625	0.14556884765625	4.1546630859375	0.0921630859375	0.00732421875	0.0103759765625	-1.0308837890625	0.6304931640625	
41794.387208125	3.87969970703125	-0.13427734375	3.92120361328125	0.06866455078125	4.022216796875	0.147705078125	4.1583251953125	0.0872802734375	0.0079345703125	0.0152587890625	-1.00738525390625	0.6439208984375	
41794.3872081482	3.83941650390625	-0.12786865234375	3.89495849609375	0.057373046875	4.0087890625	0.14678955078125	4.15985107421875	0.0860595703125	0.00823974609375	0.018310546875	-0.9808349609375	0.67138671875	
41794.3872081713	3.80615234375	-0.11810302734375	3.87237548828125	0.05462646484375	3.98956298828125	0.14923095703125	4.156494140625	0.09124755859375	0.0115966796875	0.0201416015625	-0.98175048828125	0.684814453125	
41794.3872081944	3.775634765625	-0.11016845703125	3.85528564453125	0.04913330078125	3.9697265625	0.14495849609375	4.141845703125	0.09521484375	0.01312255859375	0.018310546875	-0.98602294921875	0.6768798828125	
41794.3872082176	3.75762939453125	-0.10955810546875	3.84552001953125	0.04425048828125	3.94622802734375	0.13824462890625	4.11895751953125	0.09857177734375	0.0091552734375	0.0189208984375	-1.0040283203125	0.6524658203125	
41794.3872082407	3.75244140625	-0.11077880859375	3.84521484375	0.040283203125	3.931884765625	0.14007568359375	4.09881591796875	0.10284423828125	0.008544921875	0.0146484375	-1.01409912109375	0.643310546875	
41794.3872082639	3.76373291015625	-0.11199951171875	3.85406494140625	0.04180908203125	3.91387939453125	0.13946533203125	4.078369140625	0.1104736328125	0.0067138671875	0.0128173828125	-1.03759765625	0.61767578125	
41794.387208287	3.79180908203125	-0.12176513671875	3.86993408203125	0.04425048828125	3.90167236328125	0.13671875	4.0655517578125	0.11199951171875	0.01220703125	0.0164794921875	-1.03271484375	0.628662109375	
41794.3872083102	3.81744384765625	-0.12542724609375	3.88946533203125	0.05035400390625	3.89190673828125	0.13946533203125	4.0594482421875	0.1177978515625	0.01068115234375	0.013427734375	-0.9942626953125	0.64178466796875	
41794.3872083333	3.848876953125	-0.13275146484375	3.91143798828125	0.05767822265625	3.88214111328125	0.14678955078125	4.06005859375	0.113525390625	0.0128173828125	0.0189208984375	-0.9783935546875	0.687255859375	
41794.3872083565	3.88092041015625	-0.13885498046875	3.9306640625	0.067138671875	3.88336181640625	0.155029296875	4.0631103515625	0.1104736328125	0.0103759765625	0.0201416015625	-0.97686767578125	0.6842041015625	
41794.3872083796	3.91265869140625	-0.14251708984375	3.95172119140625	0.07598876953125	3.89312744140625	0.16265869140625	4.0789794921875	0.10650634765625	0.0140380859375	0.01556396484375	-0.97381591796875	0.6805419921875	
41794.3872084028	3.94775390625	-0.15228271484375	3.98101806640625	0.0830078125	3.92486572265625	0.174560546875	4.1107177734375	0.09857177734375	0.00518798828125	0.0164794921875	-0.9942626953125	0.6561279296875	
41794.3872084259	3.97857666015625	-0.15960693359375	4.00787353515625	0.08819580078125	3.98834228515625	0.19195556640625	4.1571044921875	0.08270263671875	0.00396728515625	0.0091552734375	-1.00921630859375	0.6298828125	
41794.3872084491	4.00421142578125	-0.16204833984375	4.044189453125	0.09521484375	4.07379150390625	0.21026611328125	4.2120361328125	0.07049560546875	0.0067138671875	0.0042724609375	-1.015625	0.62255859375	
41794.3872084722	4.02618408203125	-0.172119140625	4.06982421875	0.09674072265625	4.16015625	0.2374267578125	4.2901611328125	0.0494384765625	0.00335693359375	0.0006103515625	-1.0174560546875	0.63232421875	
41794.3872084954	4.02618408203125	-0.174560546875	4.08447265625	0.09796142578125	4.22882080078125	0.2630615234375	4.37042236328125	0.02227783203125	0.003662109375	0.00213623046875	-1.0089111328125	0.64178466796875	
41794.3872085185	4.01031494140625	-0.16815185546875	4.09210205078125	0.09918212890625	4.25537109375	0.27984619140625	4.437255859375	0.003662109375	0.0030517578125	0.0054931640625	-0.9991455078125	0.6585693359375	
41794.3872085417	3.98956298828125	-0.16448974609375	4.07623291015625	0.09918212890625	4.25201416015625	0.29327392578125	4.4769287109375	-0.0115966796875	0.0067138671875	0.0103759765625	-0.9771728515625	0.6719970703125	
41794.3872085648	3.95416259765625	-0.15472412109375	4.04571533203125	0.09613037109375	4.22637939453125	0.29022216796875	4.4818115234375	-0.01373291015625	0.0067138671875	0.0079345703125	-0.9759521484375	0.6695556640625	
41794.387208588	3.91845703125	-0.14495849609375	4.00665283203125	0.087890625	4.20928955078125	0.29052734375	4.4622802734375	-0.0030517578125	0.00701904296875	0.008544921875	-0.9844970703125	0.6597900390625	
41794.3872086111	3.88214111328125	-0.13641357421875	3.96026611328125	0.07598876953125	4.19097900390625	0.27740478515625	4.4219970703125	0.0140380859375	0.0103759765625	0.00946044921875	-1.00128173828125	0.6439208984375	
41794.3872086343	3.85101318359375	-0.12420654296875	3.91876220703125	0.06744384765625	4.17877197265625	0.25665283203125	4.3939208984375	0.0250244140625	0.0030517578125	0.0091552734375	-1.0174560546875	0.6304931640625	
41794.3872086574	3.82232666015625	-0.11444091796875	3.87939453125	0.05706787109375	4.17144775390625	0.24444580078125	4.3768310546875	0.0299072265625	0.00701904296875	0.00732421875	-1.033935546875	0.611572265625	
